"cat01_code","(F002-05-2-006)全国農業地域・都道府県","cat02_code","(F002-05-1-010)被害面積及び被害量","unit","value"
"1013","(都道府県)_北海道","1021","虫害_カメムシ_被害面積","ha","5260"
"1013","(都道府県)_北海道","1022","虫害_カメムシ_被害量","t","163"
"1013","(都道府県)_北海道","1023","虫害_カメムシ_被害率_実数","%","0.0"
"1013","(都道府県)_北海道","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1014","(都道府県)_青森","1001","気象被害_冷害_被害面積","ha","－"
"1014","(都道府県)_青森","1002","気象被害_冷害_被害量","t","－"
"1014","(都道府県)_青森","1003","気象被害_冷害_被害率_実数","%","－"
"1014","(都道府県)_青森","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1014","(都道府県)_青森","1005","気象被害_日照不足_被害面積","ha","40500"
"1014","(都道府県)_青森","1006","気象被害_日照不足_被害量","t","12000"
"1014","(都道府県)_青森","1007","気象被害_日照不足_被害率_実数","%","4.9"
"1014","(都道府県)_青森","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.1"
"1014","(都道府県)_青森","1009","気象被害_高温障害_被害面積","ha","40500"
"1014","(都道府県)_青森","1010","気象被害_高温障害_被害量","t","4000"
"1014","(都道府県)_青森","1011","気象被害_高温障害_被害率_実数","%","1.6"
"1014","(都道府県)_青森","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","1.6"
"1014","(都道府県)_青森","1013","病害_いもち病_被害面積","ha","2000"
"1014","(都道府県)_青森","1014","病害_いもち病_被害量","t","1500"
"1014","(都道府県)_青森","1015","病害_いもち病_被害率_実数","%","0.6"
"1014","(都道府県)_青森","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.7"
"1014","(都道府県)_青森","1017","虫害_ウンカ_被害面積","ha","650"
"1014","(都道府県)_青森","1018","虫害_ウンカ_被害量","t","50"
"1014","(都道府県)_青森","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1014","(都道府県)_青森","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1014","(都道府県)_青森","1021","虫害_カメムシ_被害面積","ha","2000"
"1014","(都道府県)_青森","1022","虫害_カメムシ_被害量","t","100"
"1014","(都道府県)_青森","1023","虫害_カメムシ_被害率_実数","%","0.0"
"1014","(都道府県)_青森","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.1"
"1015","(都道府県)_岩手","1001","気象被害_冷害_被害面積","ha","－"
"1015","(都道府県)_岩手","1002","気象被害_冷害_被害量","t","－"
"1015","(都道府県)_岩手","1003","気象被害_冷害_被害率_実数","%","－"
"1015","(都道府県)_岩手","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1015","(都道府県)_岩手","1005","気象被害_日照不足_被害面積","ha","45200"
"1015","(都道府県)_岩手","1006","気象被害_日照不足_被害量","t","15500"
"1015","(都道府県)_岩手","1007","気象被害_日照不足_被害率_実数","%","6.3"
"1015","(都道府県)_岩手","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.2"
"1015","(都道府県)_岩手","1009","気象被害_高温障害_被害面積","ha","45200"
"1015","(都道府県)_岩手","1010","気象被害_高温障害_被害量","t","327"
"1015","(都道府県)_岩手","1011","気象被害_高温障害_被害率_実数","%","0.1"
"1015","(都道府県)_岩手","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","0.1"
"1015","(都道府県)_岩手","1013","病害_いもち病_被害面積","ha","2660"
"1015","(都道府県)_岩手","1014","病害_いもち病_被害量","t","734"
"1015","(都道府県)_岩手","1015","病害_いもち病_被害率_実数","%","0.3"
"1015","(都道府県)_岩手","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.6"
"1015","(都道府県)_岩手","1017","虫害_ウンカ_被害面積","ha","60"
"1015","(都道府県)_岩手","1018","虫害_ウンカ_被害量","t","4"
"1015","(都道府県)_岩手","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1015","(都道府県)_岩手","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1015","(都道府県)_岩手","1021","虫害_カメムシ_被害面積","ha","2320"
"1015","(都道府県)_岩手","1022","虫害_カメムシ_被害量","t","434"
"1015","(都道府県)_岩手","1023","虫害_カメムシ_被害率_実数","%","0.2"
"1015","(都道府県)_岩手","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.2"
"1016","(都道府県)_宮城","1001","気象被害_冷害_被害面積","ha","－"
"1016","(都道府県)_宮城","1002","気象被害_冷害_被害量","t","－"
"1016","(都道府県)_宮城","1003","気象被害_冷害_被害率_実数","%","－"
"1016","(都道府県)_宮城","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1016","(都道府県)_宮城","1005","気象被害_日照不足_被害面積","ha","60900"
"1016","(都道府県)_宮城","1006","気象被害_日照不足_被害量","t","4070"
"1016","(都道府県)_宮城","1007","気象被害_日照不足_被害率_実数","%","1.2"
"1016","(都道府県)_宮城","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-4.2"
"1016","(都道府県)_宮城","1009","気象被害_高温障害_被害面積","ha","60900"
"1016","(都道府県)_宮城","1010","気象被害_高温障害_被害量","t","5400"
"1016","(都道府県)_宮城","1011","気象被害_高温障害_被害率_実数","%","1.6"
"1016","(都道府県)_宮城","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","1.6"
"1016","(都道府県)_宮城","1013","病害_いもち病_被害面積","ha","8040"
"1016","(都道府県)_宮城","1014","病害_いもち病_被害量","t","1870"
"1016","(都道府県)_宮城","1015","病害_いもち病_被害率_実数","%","0.6"
"1016","(都道府県)_宮城","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.1"
"1016","(都道府県)_宮城","1017","虫害_ウンカ_被害面積","ha","190"
"1016","(都道府県)_宮城","1018","虫害_ウンカ_被害量","t","26"
"1016","(都道府県)_宮城","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1016","(都道府県)_宮城","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1016","(都道府県)_宮城","1021","虫害_カメムシ_被害面積","ha","3570"
"1016","(都道府県)_宮城","1022","虫害_カメムシ_被害量","t","511"
"1016","(都道府県)_宮城","1023","虫害_カメムシ_被害率_実数","%","0.2"
"1016","(都道府県)_宮城","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.1"
"1017","(都道府県)_秋田","1001","気象被害_冷害_被害面積","ha","－"
"1017","(都道府県)_秋田","1002","気象被害_冷害_被害量","t","－"
"1017","(都道府県)_秋田","1003","気象被害_冷害_被害率_実数","%","－"
"1017","(都道府県)_秋田","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1017","(都道府県)_秋田","1005","気象被害_日照不足_被害面積","ha","83000"
"1017","(都道府県)_秋田","1006","気象被害_日照不足_被害量","t","28800"
"1017","(都道府県)_秋田","1007","気象被害_日照不足_被害率_実数","%","6.0"
"1017","(都道府県)_秋田","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.9"
"1017","(都道府県)_秋田","1009","気象被害_高温障害_被害面積","ha","83000"
"1017","(都道府県)_秋田","1010","気象被害_高温障害_被害量","t","9580"
"1017","(都道府県)_秋田","1011","気象被害_高温障害_被害率_実数","%","2.0"
"1017","(都道府県)_秋田","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","2.0"
"1017","(都道府県)_秋田","1013","病害_いもち病_被害面積","ha","15400"
"1017","(都道府県)_秋田","1014","病害_いもち病_被害量","t","2400"
"1017","(都道府県)_秋田","1015","病害_いもち病_被害率_実数","%","0.5"
"1017","(都道府県)_秋田","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.3"
"1017","(都道府県)_秋田","1017","虫害_ウンカ_被害面積","ha","1500"
"1017","(都道府県)_秋田","1018","虫害_ウンカ_被害量","t","30"
"1017","(都道府県)_秋田","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1017","(都道府県)_秋田","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1017","(都道府県)_秋田","1021","虫害_カメムシ_被害面積","ha","6140"
"1017","(都道府県)_秋田","1022","虫害_カメムシ_被害量","t","180"
"1017","(都道府県)_秋田","1023","虫害_カメムシ_被害率_実数","%","0.0"
"1017","(都道府県)_秋田","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1018","(都道府県)_山形","1001","気象被害_冷害_被害面積","ha","－"
"1018","(都道府県)_山形","1002","気象被害_冷害_被害量","t","－"
"1018","(都道府県)_山形","1003","気象被害_冷害_被害率_実数","%","－"
"1018","(都道府県)_山形","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1018","(都道府県)_山形","1005","気象被害_日照不足_被害面積","ha","61000"
"1018","(都道府県)_山形","1006","気象被害_日照不足_被害量","t","20700"
"1018","(都道府県)_山形","1007","気象被害_日照不足_被害率_実数","%","5.7"
"1018","(都道府県)_山形","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","1.3"
"1018","(都道府県)_山形","1009","気象被害_高温障害_被害面積","ha","61000"
"1018","(都道府県)_山形","1010","気象被害_高温障害_被害量","t","5250"
"1018","(都道府県)_山形","1011","気象被害_高温障害_被害率_実数","%","1.4"
"1018","(都道府県)_山形","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","0.9"
"1018","(都道府県)_山形","1013","病害_いもち病_被害面積","ha","12800"
"1018","(都道府県)_山形","1014","病害_いもち病_被害量","t","3700"
"1018","(都道府県)_山形","1015","病害_いもち病_被害率_実数","%","1.0"
"1018","(都道府県)_山形","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.5"
"1018","(都道府県)_山形","1017","虫害_ウンカ_被害面積","ha","920"
"1018","(都道府県)_山形","1018","虫害_ウンカ_被害量","t","76"
"1018","(都道府県)_山形","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1018","(都道府県)_山形","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1018","(都道府県)_山形","1021","虫害_カメムシ_被害面積","ha","6150"
"1018","(都道府県)_山形","1022","虫害_カメムシ_被害量","t","660"
"1018","(都道府県)_山形","1023","虫害_カメムシ_被害率_実数","%","0.2"
"1018","(都道府県)_山形","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1019","(都道府県)_福島","1001","気象被害_冷害_被害面積","ha","－"
"1019","(都道府県)_福島","1002","気象被害_冷害_被害量","t","－"
"1019","(都道府県)_福島","1003","気象被害_冷害_被害率_実数","%","－"
"1019","(都道府県)_福島","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1019","(都道府県)_福島","1005","気象被害_日照不足_被害面積","ha","58400"
"1019","(都道府県)_福島","1006","気象被害_日照不足_被害量","t","4850"
"1019","(都道府県)_福島","1007","気象被害_日照不足_被害率_実数","%","1.5"
"1019","(都道府県)_福島","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-2.5"
"1019","(都道府県)_福島","1009","気象被害_高温障害_被害面積","ha","58400"
"1019","(都道府県)_福島","1010","気象被害_高温障害_被害量","t","9000"
"1019","(都道府県)_福島","1011","気象被害_高温障害_被害率_実数","%","2.8"
"1019","(都道府県)_福島","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","2.8"
"1019","(都道府県)_福島","1013","病害_いもち病_被害面積","ha","3590"
"1019","(都道府県)_福島","1014","病害_いもち病_被害量","t","750"
"1019","(都道府県)_福島","1015","病害_いもち病_被害率_実数","%","0.2"
"1019","(都道府県)_福島","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.9"
"1019","(都道府県)_福島","1017","虫害_ウンカ_被害面積","ha","268"
"1019","(都道府県)_福島","1018","虫害_ウンカ_被害量","t","19"
"1019","(都道府県)_福島","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1019","(都道府県)_福島","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1019","(都道府県)_福島","1021","虫害_カメムシ_被害面積","ha","4550"
"1019","(都道府県)_福島","1022","虫害_カメムシ_被害量","t","475"
"1019","(都道府県)_福島","1023","虫害_カメムシ_被害率_実数","%","0.1"
"1019","(都道府県)_福島","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1020","(都道府県)_茨城","1001","気象被害_冷害_被害面積","ha","－"
"1020","(都道府県)_茨城","1002","気象被害_冷害_被害量","t","－"
"1020","(都道府県)_茨城","1003","気象被害_冷害_被害率_実数","%","－"
"1020","(都道府県)_茨城","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1020","(都道府県)_茨城","1005","気象被害_日照不足_被害面積","ha","30900"
"1020","(都道府県)_茨城","1006","気象被害_日照不足_被害量","t","9080"
"1020","(都道府県)_茨城","1007","気象被害_日照不足_被害率_実数","%","2.9"
"1020","(都道府県)_茨城","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","0.8"
"1020","(都道府県)_茨城","1009","気象被害_高温障害_被害面積","ha","51200"
"1020","(都道府県)_茨城","1010","気象被害_高温障害_被害量","t","9400"
"1020","(都道府県)_茨城","1011","気象被害_高温障害_被害率_実数","%","3.0"
"1020","(都道府県)_茨城","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","0.7"
"1020","(都道府県)_茨城","1013","病害_いもち病_被害面積","ha","7750"
"1020","(都道府県)_茨城","1014","病害_いもち病_被害量","t","2070"
"1020","(都道府県)_茨城","1015","病害_いもち病_被害率_実数","%","0.7"
"1020","(都道府県)_茨城","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.6"
"1020","(都道府県)_茨城","1017","虫害_ウンカ_被害面積","ha","450"
"1020","(都道府県)_茨城","1018","虫害_ウンカ_被害量","t","72"
"1020","(都道府県)_茨城","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1020","(都道府県)_茨城","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1020","(都道府県)_茨城","1021","虫害_カメムシ_被害面積","ha","10700"
"1020","(都道府県)_茨城","1022","虫害_カメムシ_被害量","t","1890"
"1020","(都道府県)_茨城","1023","虫害_カメムシ_被害率_実数","%","0.6"
"1020","(都道府県)_茨城","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.4"
"1021","(都道府県)_栃木","1001","気象被害_冷害_被害面積","ha","－"
"1021","(都道府県)_栃木","1002","気象被害_冷害_被害量","t","－"
"1021","(都道府県)_栃木","1003","気象被害_冷害_被害率_実数","%","－"
"1021","(都道府県)_栃木","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1021","(都道府県)_栃木","1005","気象被害_日照不足_被害面積","ha","－"
"1021","(都道府県)_栃木","1006","気象被害_日照不足_被害量","t","－"
"1021","(都道府県)_栃木","1007","気象被害_日照不足_被害率_実数","%","－"
"1021","(都道府県)_栃木","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-4.8"
"1021","(都道府県)_栃木","1009","気象被害_高温障害_被害面積","ha","15000"
"1021","(都道府県)_栃木","1010","気象被害_高温障害_被害量","t","3100"
"1021","(都道府県)_栃木","1011","気象被害_高温障害_被害率_実数","%","1.1"
"1021","(都道府県)_栃木","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","1.1"
"1021","(都道府県)_栃木","1013","病害_いもち病_被害面積","ha","8300"
"1021","(都道府県)_栃木","1014","病害_いもち病_被害量","t","2300"
"1021","(都道府県)_栃木","1015","病害_いもち病_被害率_実数","%","0.8"
"1021","(都道府県)_栃木","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.4"
"1021","(都道府県)_栃木","1017","虫害_ウンカ_被害面積","ha","1400"
"1021","(都道府県)_栃木","1018","虫害_ウンカ_被害量","t","110"
"1021","(都道府県)_栃木","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1021","(都道府県)_栃木","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.1"
"1021","(都道府県)_栃木","1021","虫害_カメムシ_被害面積","ha","4700"
"1021","(都道府県)_栃木","1022","虫害_カメムシ_被害量","t","650"
"1021","(都道府県)_栃木","1023","虫害_カメムシ_被害率_実数","%","0.2"
"1021","(都道府県)_栃木","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.1"
"1022","(都道府県)_群馬","1001","気象被害_冷害_被害面積","ha","100"
"1022","(都道府県)_群馬","1002","気象被害_冷害_被害量","t","20"
"1022","(都道府県)_群馬","1003","気象被害_冷害_被害率_実数","%","0.0"
"1022","(都道府県)_群馬","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.1"
"1022","(都道府県)_群馬","1005","気象被害_日照不足_被害面積","ha","858"
"1022","(都道府県)_群馬","1006","気象被害_日照不足_被害量","t","327"
"1022","(都道府県)_群馬","1007","気象被害_日照不足_被害率_実数","%","0.5"
"1022","(都道府県)_群馬","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-2.0"
"1022","(都道府県)_群馬","1009","気象被害_高温障害_被害面積","ha","6980"
"1022","(都道府県)_群馬","1010","気象被害_高温障害_被害量","t","1660"
"1022","(都道府県)_群馬","1011","気象被害_高温障害_被害率_実数","%","2.4"
"1022","(都道府県)_群馬","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","1.4"
"1022","(都道府県)_群馬","1013","病害_いもち病_被害面積","ha","1790"
"1022","(都道府県)_群馬","1014","病害_いもち病_被害量","t","784"
"1022","(都道府県)_群馬","1015","病害_いもち病_被害率_実数","%","1.1"
"1022","(都道府県)_群馬","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1022","(都道府県)_群馬","1017","虫害_ウンカ_被害面積","ha","1490"
"1022","(都道府県)_群馬","1018","虫害_ウンカ_被害量","t","240"
"1022","(都道府県)_群馬","1019","虫害_ウンカ_被害率_実数","%","0.3"
"1022","(都道府県)_群馬","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1022","(都道府県)_群馬","1021","虫害_カメムシ_被害面積","ha","950"
"1022","(都道府県)_群馬","1022","虫害_カメムシ_被害量","t","271"
"1022","(都道府県)_群馬","1023","虫害_カメムシ_被害率_実数","%","0.4"
"1022","(都道府県)_群馬","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.2"
"1023","(都道府県)_埼玉","1001","気象被害_冷害_被害面積","ha","－"
"1023","(都道府県)_埼玉","1002","気象被害_冷害_被害量","t","－"
"1023","(都道府県)_埼玉","1003","気象被害_冷害_被害率_実数","%","－"
"1023","(都道府県)_埼玉","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1023","(都道府県)_埼玉","1005","気象被害_日照不足_被害面積","ha","－"
"1023","(都道府県)_埼玉","1006","気象被害_日照不足_被害量","t","－"
"1023","(都道府県)_埼玉","1007","気象被害_日照不足_被害率_実数","%","－"
"1023","(都道府県)_埼玉","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-2.1"
"1023","(都道府県)_埼玉","1009","気象被害_高温障害_被害面積","ha","23900"
"1023","(都道府県)_埼玉","1010","気象被害_高温障害_被害量","t","13500"
"1023","(都道府県)_埼玉","1011","気象被害_高温障害_被害率_実数","%","9.6"
"1023","(都道府県)_埼玉","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","7.4"
"1023","(都道府県)_埼玉","1013","病害_いもち病_被害面積","ha","474"
"1023","(都道府県)_埼玉","1014","病害_いもち病_被害量","t","57"
"1023","(都道府県)_埼玉","1015","病害_いもち病_被害率_実数","%","0.0"
"1023","(都道府県)_埼玉","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-1.0"
"1023","(都道府県)_埼玉","1017","虫害_ウンカ_被害面積","ha","1590"
"1023","(都道府県)_埼玉","1018","虫害_ウンカ_被害量","t","85"
"1023","(都道府県)_埼玉","1019","虫害_ウンカ_被害率_実数","%","0.1"
"1023","(都道府県)_埼玉","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.2"
"1023","(都道府県)_埼玉","1021","虫害_カメムシ_被害面積","ha","24700"
"1023","(都道府県)_埼玉","1022","虫害_カメムシ_被害量","t","1990"
"1023","(都道府県)_埼玉","1023","虫害_カメムシ_被害率_実数","%","1.4"
"1023","(都道府県)_埼玉","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","1.3"
"1024","(都道府県)_千葉","1001","気象被害_冷害_被害面積","ha","－"
"1024","(都道府県)_千葉","1002","気象被害_冷害_被害量","t","－"
"1024","(都道府県)_千葉","1003","気象被害_冷害_被害率_実数","%","－"
"1024","(都道府県)_千葉","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1024","(都道府県)_千葉","1005","気象被害_日照不足_被害面積","ha","17000"
"1024","(都道府県)_千葉","1006","気象被害_日照不足_被害量","t","3000"
"1024","(都道府県)_千葉","1007","気象被害_日照不足_被害率_実数","%","1.2"
"1024","(都道府県)_千葉","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.8"
"1024","(都道府県)_千葉","1009","気象被害_高温障害_被害面積","ha","8800"
"1024","(都道府県)_千葉","1010","気象被害_高温障害_被害量","t","2000"
"1024","(都道府県)_千葉","1011","気象被害_高温障害_被害率_実数","%","0.8"
"1024","(都道府県)_千葉","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.4"
"1024","(都道府県)_千葉","1013","病害_いもち病_被害面積","ha","5000"
"1024","(都道府県)_千葉","1014","病害_いもち病_被害量","t","1500"
"1024","(都道府県)_千葉","1015","病害_いもち病_被害率_実数","%","0.6"
"1024","(都道府県)_千葉","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.2"
"1024","(都道府県)_千葉","1017","虫害_ウンカ_被害面積","ha","100"
"1024","(都道府県)_千葉","1018","虫害_ウンカ_被害量","t","30"
"1024","(都道府県)_千葉","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1024","(都道府県)_千葉","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1024","(都道府県)_千葉","1021","虫害_カメムシ_被害面積","ha","2000"
"1024","(都道府県)_千葉","1022","虫害_カメムシ_被害量","t","300"
"1024","(都道府県)_千葉","1023","虫害_カメムシ_被害率_実数","%","0.1"
"1024","(都道府県)_千葉","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1025","(都道府県)_東京","1001","気象被害_冷害_被害面積","ha","－"
"1025","(都道府県)_東京","1002","気象被害_冷害_被害量","t","－"
"1025","(都道府県)_東京","1003","気象被害_冷害_被害率_実数","%","－"
"1025","(都道府県)_東京","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1025","(都道府県)_東京","1005","気象被害_日照不足_被害面積","ha","－"
"1025","(都道府県)_東京","1006","気象被害_日照不足_被害量","t","－"
"1025","(都道府県)_東京","1007","気象被害_日照不足_被害率_実数","%","－"
"1025","(都道府県)_東京","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.6"
"1025","(都道府県)_東京","1009","気象被害_高温障害_被害面積","ha","78"
"1025","(都道府県)_東京","1010","気象被害_高温障害_被害量","t","6"
"1025","(都道府県)_東京","1011","気象被害_高温障害_被害率_実数","%","1.3"
"1025","(都道府県)_東京","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","1.3"
"1025","(都道府県)_東京","1013","病害_いもち病_被害面積","ha","4"
"1025","(都道府県)_東京","1014","病害_いもち病_被害量","t","0"
"1025","(都道府県)_東京","1015","病害_いもち病_被害率_実数","%","0.0"
"1025","(都道府県)_東京","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1025","(都道府県)_東京","1017","虫害_ウンカ_被害面積","ha","1"
"1025","(都道府県)_東京","1018","虫害_ウンカ_被害量","t","0"
"1025","(都道府県)_東京","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1025","(都道府県)_東京","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1025","(都道府県)_東京","1021","虫害_カメムシ_被害面積","ha","6"
"1025","(都道府県)_東京","1022","虫害_カメムシ_被害量","t","1"
"1025","(都道府県)_東京","1023","虫害_カメムシ_被害率_実数","%","0.2"
"1025","(都道府県)_東京","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1026","(都道府県)_神奈川","1001","気象被害_冷害_被害面積","ha","－"
"1026","(都道府県)_神奈川","1002","気象被害_冷害_被害量","t","－"
"1026","(都道府県)_神奈川","1003","気象被害_冷害_被害率_実数","%","－"
"1026","(都道府県)_神奈川","1004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"1026","(都道府県)_神奈川","1005","気象被害_日照不足_被害面積","ha","1140"
"1026","(都道府県)_神奈川","1006","気象被害_日照不足_被害量","t","114"
"1026","(都道府県)_神奈川","1007","気象被害_日照不足_被害率_実数","%","0.8"
"1026","(都道府県)_神奈川","1008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-3.6"
"1026","(都道府県)_神奈川","1009","気象被害_高温障害_被害面積","ha","2330"
"1026","(都道府県)_神奈川","1010","気象被害_高温障害_被害量","t","259"
"1026","(都道府県)_神奈川","1011","気象被害_高温障害_被害率_実数","%","1.8"
"1026","(都道府県)_神奈川","1012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","1.5"
"1026","(都道府県)_神奈川","1013","病害_いもち病_被害面積","ha","48"
"1026","(都道府県)_神奈川","1014","病害_いもち病_被害量","t","12"
"1026","(都道府県)_神奈川","1015","病害_いもち病_被害率_実数","%","0.1"
"1026","(都道府県)_神奈川","1016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1026","(都道府県)_神奈川","1017","虫害_ウンカ_被害面積","ha","48"
"1026","(都道府県)_神奈川","1018","虫害_ウンカ_被害量","t","2"
"1026","(都道府県)_神奈川","1019","虫害_ウンカ_被害率_実数","%","0.0"
"1026","(都道府県)_神奈川","1020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"1026","(都道府県)_神奈川","1021","虫害_カメムシ_被害面積","ha","191"
"1026","(都道府県)_神奈川","1022","虫害_カメムシ_被害量","t","19"
"1026","(都道府県)_神奈川","1023","虫害_カメムシ_被害率_実数","%","0.1"
"1026","(都道府県)_神奈川","1024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.1"
"1027","(都道府県)_新潟","1001","気象被害_冷害_被害面積","ha","－"
"1027","(都道府県)_新潟","1002","気象被害_冷害_被害量","t","－"
"1027","(都道府県)_新潟","1003","気象被害_冷害_被害率_実数","%","－"
